timeStamp,Price,Open,High,Low,Vol.,Change %
29-Dec-17,"6,369.26","6,364.68","6,371.97","6,363.38",12.11M,0.08%
28-Dec-17,"6,364.34","6,359.09","6,368.91","6,359.06",5.51M,0.08%
27-Dec-17,"6,359.06","6,350.42","6,363.27","6,350.30",11.86M,0.14%
26-Dec-17,"6,350.30","6,324.35","6,358.60","6,321.58",28.80M,0.42%
22-Dec-17,"6,323.74","6,323.93","6,334.52","6,323.52",9.69M,0.00%
21-Dec-17,"6,323.52","6,323.25","6,336.29","6,318.99",5.01M,0.03%
20-Dec-17,"6,321.36","6,325.25","6,335.08","6,319.20",13.53M,-0.06%
19-Dec-17,"6,325.46","6,347.85","6,347.94","6,316.19",10.87M,-0.33%
18-Dec-17,"6,346.70","6,353.65","6,353.65","6,338.69",10.58M,-0.09%
15-Dec-17,"6,352.10","6,357.47","6,360.27","6,347.27",16.67M,-0.08%
14-Dec-17,"6,357.04","6,353.60","6,362.05","6,343.27",66.34M,0.07%
13-Dec-17,"6,352.77","6,360.36","6,364.05","6,343.81",21.37M,-0.12%
12-Dec-17,"6,360.36","6,357.74","6,362.71","6,348.76",21.04M,0.05%
11-Dec-17,"6,357.41","6,375.65","6,376.62","6,352.61",10.11M,-0.28%
8-Dec-17,"6,375.21","6,382.77","6,385.81","6,369.50",12.22M,-0.12%
7-Dec-17,"6,382.95","6,380.91","6,391.04","6,378.66",24.30M,0.03%
6-Dec-17,"6,380.91","6,390.58","6,391.33","6,378.06",28.45M,-0.15%
5-Dec-17,"6,390.55","6,403.99","6,405.91","6,390.55",13.60M,-0.24%
4-Dec-17,"6,405.91","6,412.67","6,418.70","6,401.88",11.85M,-0.09%
30-Nov-17,"6,411.84","6,403.26","6,416.93","6,400.82",23.33M,0.10%
29-Nov-17,"6,405.53","6,406.40","6,417.67","6,400.12",16.88M,0.00%
28-Nov-17,"6,405.22","6,417.04","6,424.54","6,405.22",8.64M,-0.19%
27-Nov-17,"6,417.15","6,421.13","6,432.73","6,413.06",16.60M,0.05%
24-Nov-17,"6,413.68","6,456.23","6,458.13","6,413.68",14.14M,-0.66%
23-Nov-17,"6,456.11","6,464.74","6,470.09","6,456.11",15.19M,-0.13%
22-Nov-17,"6,464.44","6,458.75","6,475.73","6,454.96",12.06M,-1.56%
21-Nov-17,"6,567.07","6,599.50","6,601.22","6,567.07",76.65M,1.44%
20-Nov-17,"6,473.87","6,486.95","6,487.34","6,465.56",30.21M,-0.15%
17-Nov-17,"6,483.55","6,450.05","6,487.79","6,448.98",30.71M,0.54%
16-Nov-17,"6,448.98","6,428.30","6,463.17","6,426.83",16.64M,0.31%
15-Nov-17,"6,428.83","6,448.17","6,457.90","6,421.31",15.28M,-0.45%
14-Nov-17,"6,457.90","6,513.61","6,514.66","6,457.80",22.03M,-0.82%
13-Nov-17,"6,511.55","6,548.03","6,552.59","6,511.55",38.63M,-0.63%
10-Nov-17,"6,552.59","6,575.62","6,581.03","6,547.43",48.36M,-0.22%
9-Nov-17,"6,567.07","6,599.50","6,601.22","6,567.07",88.21M,-0.47%
8-Nov-17,"6,598.26","6,596.80","6,602.31","6,589.66",51.26M,0.04%
7-Nov-17,"6,595.89","6,602.17","6,603.90","6,587.19",13.19M,-0.10%
6-Nov-17,"6,602.72","6,620.80","6,625.85","6,602.72",11.33M,-0.28%
2-Nov-17,"6,621.47","6,625.37","6,627.49","6,616.17",17.82M,-0.04%
1-Nov-17,"6,624.20","6,619.32","6,628.69","6,608.33",17.15M,0.10%
31-Oct-17,"6,617.36","6,605.63","6,623.44","6,601.19",24.71M,0.15%
30-Oct-17,"6,607.14","6,612.03","6,613.05","6,601.19",35.16M,-0.09%
27-Oct-17,"6,612.91","6,639.38","6,639.99","6,610.32",17.65M,-0.31%
26-Oct-17,"6,633.20","6,615.11","6,641.63","6,614.55",21.10M,0.28%
25-Oct-17,"6,614.55","6,590.18","6,621.75","6,583.93",20.48M,0.36%
24-Oct-17,"6,590.50","6,571.36","6,590.50","6,569.97",34.84M,0.30%
23-Oct-17,"6,570.56","6,575.23","6,580.96","6,565.23",27.84M,-0.03%
20-Oct-17,"6,572.70","6,556.31","6,577.40","6,555.46",19.09M,0.26%
19-Oct-17,"6,555.46","6,571.79","6,572.57","6,553.82",30.66M,-0.25%
17-Oct-17,"6,572.05","6,596.09","6,600.69","6,572.05",99.71M,-0.36%
16-Oct-17,"6,595.94","6,636.94","6,641.45","6,590.60",21.24M,-0.55%
13-Oct-17,"6,632.30","6,625.59","6,647.87","6,621.56",30.54M,0.16%
12-Oct-17,"6,621.56","6,559.65","6,626.16","6,559.60",37.31M,0.94%
11-Oct-17,"6,559.61","6,524.37","6,566.65","6,518.99",54.85M,0.55%
10-Oct-17,"6,523.68","6,516.19","6,531.56","6,513.65",39.47M,0.12%
9-Oct-17,"6,515.84","6,532.00","6,532.56","6,515.48",98.84M,-0.20%
6-Oct-17,"6,529.05","6,509.30","6,530.88","6,507.09",23.06M,0.34%
4-Oct-17,"6,507.09","6,482.61","6,520.41","6,482.61",38.62M,0.20%
3-Oct-17,"6,494.22","6,470.89","6,499.66","6,470.89",39.32M,0.36%
2-Oct-17,"6,470.96","6,443.44","6,480.74","6,438.24",37.87M,0.51%
29-Sep-17,"6,438.24","6,434.76","6,443.16","6,421.78",35.33M,0.07%
28-Sep-17,"6,433.54","6,420.52","6,436.13","6,419.47",30.43M,0.22%
27-Sep-17,"6,419.47","6,420.26","6,435.69","6,415.32",49.18M,0.00%
26-Sep-17,"6,419.61","6,416.26","6,424.48","6,404.23",25.95M,0.12%
25-Sep-17,"6,412.07","6,426.92","6,436.35","6,411.47",29.49M,-0.24%
22-Sep-17,"6,427.26","6,450.31","6,451.55","6,427.15",14.00M,-0.38%
21-Sep-17,"6,451.55","6,452.96","6,457.25","6,437.68",24.49M,-0.02%
20-Sep-17,"6,452.91","6,429.41","6,456.12","6,428.07",33.06M,0.39%
19-Sep-17,"6,428.07","6,409.88","6,435.15","6,406.40",42.08M,0.29%
18-Sep-17,"6,409.65","6,402.13","6,416.26","6,401.69",16.32M,0.12%
15-Sep-17,"6,402.03","6,383.72","6,408.13","6,381.46",255.54M,0.32%
14-Sep-17,"6,381.46","6,369.13","6,390.94","6,369.13",17.28M,0.14%
13-Sep-17,"6,372.70","6,375.98","6,381.56","6,369.17",23.74M,-0.07%
12-Sep-17,"6,377.38","6,372.71","6,382.95","6,354.80",62.51M,0.08%
11-Sep-17,"6,372.24","6,378.21","6,379.31","6,371.29",17.73M,-0.06%
8-Sep-17,"6,375.86","6,364.22","6,381.03","6,362.18",20.12M,0.22%
7-Sep-17,"6,362.18","6,361.41","6,369.37","6,349.36",26.58M,0.02%
6-Sep-17,"6,361.03","6,385.43","6,388.92","6,356.99",32.97M,-0.38%
4-Sep-17,"6,385.56","6,391.74","6,400.17","6,384.68",93.42M,-0.08%
31-Aug-17,"6,390.74","6,388.24","6,395.88","6,384.36",194.62M,0.01%
30-Aug-17,"6,390.26","6,398.98","6,401.63","6,386.76",10.76M,-0.13%
29-Aug-17,"6,398.79","6,413.03","6,417.40","6,397.11",25.21M,-0.21%
28-Aug-17,"6,412.37","6,412.25","6,420.02","6,408.12",13.13M,0.05%
25-Aug-17,"6,409.37","6,381.48","6,415.53","6,381.45",34.79M,0.42%
24-Aug-17,"6,382.54","6,379.40","6,391.30","6,378.76",25.74M,-0.01%
23-Aug-17,"6,383.27","6,393.98","6,396.96","6,379.03",133.32M,-0.19%
22-Aug-17,"6,395.32","6,420.73","6,420.87","6,393.03",17.34M,-0.39%
21-Aug-17,"6,420.53","6,438.87","6,443.37","6,416.51",34.21M,-0.24%
18-Aug-17,"6,436.28","6,413.38","6,446.90","6,408.12",24.57M,0.44%
17-Aug-17,"6,408.12","6,417.36","6,419.96","6,398.25",18.24M,-0.14%
16-Aug-17,"6,417.41","6,440.86","6,446.66","6,417.41",42.73M,-0.36%
15-Aug-17,"6,440.91","6,484.01","6,485.76","6,440.91",18.67M,-0.69%
14-Aug-17,"6,485.76","6,492.76","6,517.02","6,484.57",10.23M,-0.11%
11-Aug-17,"6,492.69","6,514.72","6,516.56","6,489.29",12.57M,-0.36%
10-Aug-17,"6,516.32","6,507.49","6,522.39","6,506.03",11.10M,0.16%
9-Aug-17,"6,506.03","6,526.83","6,527.70","6,504.24",27.97M,-0.28%
8-Aug-17,"6,524.13","6,566.53","6,567.51","6,523.12",11.32M,-0.66%
4-Aug-17,"6,567.43","6,571.84","6,575.62","6,564.06",23.65M,-0.06%
3-Aug-17,"6,571.48","6,586.49","6,586.50","6,565.70",23.61M,-0.21%
2-Aug-17,"6,585.53","6,604.53","6,605.89","6,585.53",44.07M,-0.29%
1-Aug-17,"6,604.71","6,638.79","6,647.69","6,604.71",16.94M,-0.49%
31-Jul-17,"6,637.39","6,659.96","6,666.05","6,637.39",27.66M,-0.43%
28-Jul-17,"6,666.05","6,667.96","6,671.51","6,659.01",19.67M,-0.04%
27-Jul-17,"6,668.86","6,668.89","6,677.46","6,663.22",100.53M,0.00%
26-Jul-17,"6,669.05","6,663.74","6,681.67","6,662.10",22.13M,0.10%
25-Jul-17,"6,662.34","6,664.10","6,671.77","6,651.52",14.63M,-0.03%
24-Jul-17,"6,664.12","6,670.19","6,676.52","6,659.00",17.89M,-0.08%
21-Jul-17,"6,669.51","6,684.02","6,692.18","6,669.51",63.68M,-0.22%
20-Jul-17,"6,684.47","6,696.71","6,703.83","6,670.99",77.36M,-0.16%
19-Jul-17,"6,695.23","6,733.93","6,735.11","6,692.29",36.87M,-0.59%
18-Jul-17,"6,735.04","6,742.96","6,752.01","6,733.99",50.50M,-0.09%
17-Jul-17,"6,741.07","6,766.54","6,769.51","6,740.90",20.59M,-0.37%
14-Jul-17,"6,766.14","6,740.51","6,768.53","6,738.42",50.72M,0.41%
13-Jul-17,"6,738.42","6,746.82","6,749.31","6,731.21",24.78M,-0.11%
12-Jul-17,"6,746.10","6,748.99","6,752.44","6,736.77",19.64M,-0.03%
11-Jul-17,"6,748.15","6,759.06","6,763.98","6,733.94",29.45M,-0.15%
10-Jul-17,"6,758.24","6,739.19","6,759.32","6,737.50",45.00M,0.31%
7-Jul-17,"6,737.50","6,715.72","6,739.83","6,714.34",40.30M,0.34%
6-Jul-17,"6,714.34","6,709.46","6,737.37","6,708.14",20.71M,0.07%
5-Jul-17,"6,709.76","6,734.75","6,734.75","6,709.76",24.47M,-0.36%
4-Jul-17,"6,734.13","6,731.21","6,745.33","6,724.82",32.55M,0.02%
3-Jul-17,"6,733.06","6,747.21","6,747.23","6,725.79",30.72M,-0.21%
30-Jun-17,"6,747.07","6,701.31","6,754.44","6,699.63",35.86M,0.66%
29-Jun-17,"6,702.53","6,697.89","6,711.28","6,690.77",13.11M,0.08%
28-Jun-17,"6,697.08","6,702.96","6,709.08","6,692.29",124.16M,-0.09%
27-Jun-17,"6,703.18","6,704.39","6,716.10","6,696.37",41.65M,-0.18%
23-Jun-17,"6,715.33","6,713.93","6,737.26","6,709.51",89.00M,0.01%
22-Jun-17,"6,714.73","6,730.26","6,736.74","6,711.76",28.19M,-0.25%
21-Jun-17,"6,731.25","6,706.89","6,733.60","6,705.45",33.71M,0.38%
20-Jun-17,"6,705.45","6,690.89","6,710.97","6,684.02",24.83M,0.32%
19-Jun-17,"6,684.02","6,718.28","6,726.76","6,683.16",33.98M,-0.52%
16-Jun-17,"6,718.83","6,695.16","6,732.59","6,694.64",37.61M,0.36%
15-Jun-17,"6,694.64","6,672.47","6,704.25","6,669.73",33.94M,0.37%
14-Jun-17,"6,669.73","6,647.44","6,670.57","6,644.30",22.12M,0.32%
13-Jun-17,"6,648.40","6,663.75","6,665.11","6,641.29",25.06M,-0.22%
12-Jun-17,"6,663.15","6,668.31","6,673.61","6,661.55",18.52M,-0.09%
9-Jun-17,"6,668.96","6,669.48","6,682.19","6,659.40",16.81M,0.07%
7-Jun-17,"6,664.00","6,672.14","6,685.70","6,663.31",49.78M,-0.08%
6-Jun-17,"6,669.53","6,670.42","6,681.65","6,669.13",37.39M,-0.10%
5-Jun-17,"6,676.32","6,692.97","6,702.88","6,673.49",35.47M,-0.19%
2-Jun-17,"6,689.07","6,695.39","6,699.24","6,676.13",55.90M,-0.07%
1-Jun-17,"6,693.68","6,673.97","6,696.49","6,664.42",78.18M,0.29%
31-May-17,"6,674.32","6,657.62","6,679.56","6,655.25",28.44M,0.29%
30-May-17,"6,655.25","6,677.87","6,679.46","6,643.46",42.70M,-0.36%
29-May-17,"6,679.46","6,698.32","6,700.62","6,675.94",24.64M,-0.27%
26-May-17,"6,697.86","6,716.17","6,716.59","6,697.81",19.98M,-0.25%
25-May-17,"6,714.95","6,710.95","6,728.06","6,710.95",14.10M,0.05%
24-May-17,"6,711.67","6,690.95","6,717.74","6,687.60",48.76M,0.32%
23-May-17,"6,689.96","6,728.93","6,733.79","6,689.96",17.25M,-0.55%
22-May-17,"6,726.90","6,735.77","6,746.53","6,711.72",16.85M,-0.04%
19-May-17,"6,729.66","6,699.15","6,735.06","6,697.90",51.50M,0.47%
18-May-17,"6,697.90","6,719.13","6,721.26","6,686.14",27.61M,-0.30%
17-May-17,"6,718.34","6,695.57","6,721.34","6,692.33",51.64M,0.39%
16-May-17,"6,692.33","6,664.03","6,692.33","6,649.36",96.31M,0.49%
15-May-17,"6,659.87","6,674.86","6,675.72","6,658.26",18.30M,-0.18%
12-May-17,"6,671.98","6,665.78","6,679.35","6,657.37",23.85M,0.08%
9-May-17,"6,666.83","6,668.16","6,683.23","6,663.07",42.55M,-0.01%
8-May-17,"6,667.46","6,642.71","6,670.02","6,640.57",20.31M,0.40%
5-May-17,"6,640.57","6,604.78","6,642.92","6,600.23",44.25M,0.58%
4-May-17,"6,602.44","6,565.64","6,604.46","6,563.85",161.18M,0.59%
3-May-17,"6,563.85","6,606.77","6,608.16","6,561.06",24.60M,-0.67%
2-May-17,"6,608.16","6,613.00","6,617.59","6,592.32",25.77M,-0.03%
28-Apr-17,"6,610.46","6,574.24","6,612.15","6,571.65",91.88M,0.59%
27-Apr-17,"6,571.65","6,516.08","6,573.31","6,512.33",49.25M,0.85%
26-Apr-17,"6,516.26","6,493.39","6,523.08","6,484.86",32.17M,0.36%
25-Apr-17,"6,492.77","6,502.85","6,507.63","6,486.47",39.36M,-0.20%
24-Apr-17,"6,505.95","6,538.86","6,540.17","6,486.99",30.17M,-0.45%
21-Apr-17,"6,535.54","6,506.06","6,553.66","6,505.28",50.90M,0.47%
20-Apr-17,"6,505.28","6,451.77","6,519.82","6,446.80",48.43M,0.91%
19-Apr-17,"6,446.80","6,382.10","6,449.67","6,380.90",73.74M,1.01%
18-Apr-17,"6,382.37","6,351.72","6,382.37","6,351.26",27.79M,0.49%
17-Apr-17,"6,351.26","6,405.60","6,411.59","6,351.26",16.01M,-0.81%
12-Apr-17,"6,402.99","6,304.66","6,421.28","6,304.66",412.48M,1.55%
11-Apr-17,"6,305.54","6,294.03","6,310.81","6,292.94",9.54M,0.20%
7-Apr-17,"6,292.94","6,251.89","6,300.85","6,250.04",26.74M,0.69%
6-Apr-17,"6,250.04","6,199.12","6,256.83","6,198.32",12.99M,0.83%
5-Apr-17,"6,198.32","6,147.66","6,205.80","6,146.69",18.84M,0.84%
4-Apr-17,"6,146.69","6,082.70","6,152.96","6,080.01",20.67M,1.10%
3-Apr-17,"6,080.01","6,060.90","6,087.79","6,060.90",36.92M,0.30%
31-Mar-17,"6,061.94","6,039.42","6,076.11","6,035.71",54.84M,0.36%
30-Mar-17,"6,040.18","6,021.97","6,040.18","6,014.89",26.93M,0.31%
29-Mar-17,"6,021.54","5,979.17","6,034.24","5,979.17",44.87M,0.61%
28-Mar-17,"5,985.08","5,976.00","5,996.14","5,968.24",73.18M,0.17%
27-Mar-17,"5,974.94","5,995.25","6,003.13","5,974.94",22.58M,-0.36%
24-Mar-17,"5,996.28","5,979.22","6,000.91","5,971.64",51.26M,0.27%
23-Mar-17,"5,979.85","5,997.70","5,998.23","5,976.76",7.41M,-0.28%
22-Mar-17,"5,996.65","6,040.64","6,041.59","5,992.91",28.24M,-0.74%
21-Mar-17,"6,041.59","6,050.11","6,050.75","6,033.99",10.97M,0.01%
20-Mar-17,"6,041.17","6,047.44","6,062.38","6,041.17",12.74M,-0.11%
17-Mar-17,"6,047.84","6,028.76","6,054.22","6,028.40",78.31M,0.32%
16-Mar-17,"6,028.57","6,032.42","6,040.64","6,026.87",18.64M,-0.06%
15-Mar-17,"6,032.16","6,047.43","6,053.57","6,032.16",11.00M,-0.24%
14-Mar-17,"6,046.79","6,072.06","6,075.29","6,041.31",22.53M,-0.40%
13-Mar-17,"6,070.80","6,086.72","6,088.85","6,059.86",8.66M,-0.23%
10-Mar-17,"6,084.99","6,091.51","6,095.42","6,078.06",12.35M,-0.06%
9-Mar-17,"6,088.80","6,096.07","6,097.87","6,074.26",18.52M,-0.10%
8-Mar-17,"6,095.07","6,108.72","6,116.96","6,094.93",22.30M,-0.21%
7-Mar-17,"6,108.11","6,107.50","6,120.23","6,098.91",22.66M,-0.15%
6-Mar-17,"6,117.19","6,101.40","6,124.18","6,094.17",17.71M,0.26%
3-Mar-17,"6,101.51","6,126.32","6,131.77","6,093.96",17.04M,-0.42%
2-Mar-17,"6,127.11","6,121.04","6,127.64","6,113.42",73.09M,0.09%
1-Mar-17,"6,121.43","6,133.00","6,136.84","6,116.37",12.88M,-0.21%
28-Feb-17,"6,134.28","6,119.12","6,140.95","6,117.97",46.26M,0.20%
27-Feb-17,"6,122.04","6,139.06","6,141.35","6,119.92",122.59M,-0.26%
23-Feb-17,"6,138.14","6,135.34","6,142.48","6,129.69",22.05M,0.14%
22-Feb-17,"6,129.69","6,128.92","6,142.00","6,124.20",12.79M,0.04%
21-Feb-17,"6,127.49","6,138.65","6,142.95","6,127.49",19.11M,-0.20%
20-Feb-17,"6,139.51","6,155.26","6,159.87","6,139.51",21.95M,-0.33%
17-Feb-17,"6,159.87","6,174.30","6,178.35","6,156.46",19.03M,-0.22%
16-Feb-17,"6,173.72","6,175.34","6,194.82","6,171.30",37.24M,-0.03%
15-Feb-17,"6,175.50","6,155.38","6,184.45","6,148.94",14.07M,0.43%
14-Feb-17,"6,148.94","6,138.81","6,154.58","6,131.84",20.25M,0.17%
13-Feb-17,"6,138.73","6,104.26","6,149.01","6,094.15",11.06M,0.73%
9-Feb-17,"6,094.15","6,096.43","6,103.59","6,088.76",11.91M,-0.04%
8-Feb-17,"6,096.39","6,097.61","6,116.54","6,093.04",9.39M,0.05%
7-Feb-17,"6,093.04","6,067.83","6,095.97","6,064.87",10.86M,0.41%
6-Feb-17,"6,068.31","6,122.27","6,122.27","6,068.31",22.04M,-0.84%
3-Feb-17,"6,119.99","6,139.02","6,147.40","6,114.99",8.17M,-0.32%
2-Feb-17,"6,139.56","6,132.92","6,147.08","6,130.07",17.34M,0.15%
1-Feb-17,"6,130.07","6,132.41","6,140.72","6,127.97",4.75M,-0.04%
31-Jan-17,"6,132.68","6,159.28","6,159.28","6,129.45",54.40M,-0.13%
30-Jan-17,"6,140.54","6,137.43","6,152.38","6,137.43",6.37M,0.05%
27-Jan-17,"6,137.70","6,135.49","6,141.98","6,130.05",50.00M,-0.76%
26-Jan-17,"6,185.01","6,187.08","6,191.75","6,184.05",8.86M,0.95%
25-Jan-17,"6,127.08","6,135.20","6,136.78","6,118.34",13.60M,-0.12%
24-Jan-17,"6,134.41","6,161.26","6,167.06","6,134.41",8.49M,-0.45%
23-Jan-17,"6,162.05","6,165.12","6,169.62","6,148.05",20.58M,-0.12%
20-Jan-17,"6,169.57","6,168.60","6,180.31","6,164.90",9.01M,0.08%
19-Jan-17,"6,164.90","6,184.33","6,192.11","6,164.90",19.98M,-0.33%
18-Jan-17,"6,185.01","6,187.08","6,191.75","6,184.05",6.52M,-0.02%
17-Jan-17,"6,186.52","6,203.83","6,207.59","6,186.52",9.99M,-0.24%
16-Jan-17,"6,201.65","6,218.00","6,218.34","6,196.66",30.62M,-0.26%
13-Jan-17,"6,217.72","6,187.96","6,223.60","6,184.54",17.26M,0.54%
11-Jan-17,"6,184.54","6,152.95","6,193.60","6,150.00",19.62M,0.52%
10-Jan-17,"6,152.59","6,156.90","6,168.46","6,150.66",20.75M,-0.05%
9-Jan-17,"6,155.52","6,155.72","6,159.78","6,143.49",317.88M,0.04%
6-Jan-17,"6,153.02","6,146.68","6,166.45","6,146.68",7.41M,0.09%
5-Jan-17,"6,147.52","6,153.01","6,156.75","6,144.51",11.86M,-0.09%
4-Jan-17,"6,153.13","6,159.38","6,179.16","6,153.11",20.93M,-0.10%
3-Jan-17,"6,159.12","6,181.86","6,192.87","6,154.51",8.43M,-0.54%
2-Jan-17,"6,192.87","6,227.24","6,234.86","6,188.40",6.98M,-0.57%
30-Dec-16,"6,228.26","6,236.83","6,245.71","6,216.59",7.21M,-0.28%
29-Dec-16,"6,245.71","6,228.99","6,251.49","6,227.54",33.06M,0.28%
28-Dec-16,"6,228.51","6,201.69","6,228.51","6,200.51",25.59M,0.41%
27-Dec-16,"6,202.83","6,216.42","6,238.61","6,196.76",3.43M,-0.22%
23-Dec-16,"6,216.56","6,210.13","6,222.65","6,205.11",6.24M,0.11%
22-Dec-16,"6,209.65","6,228.78","6,239.58","6,209.65",6.22M,-0.28%
21-Dec-16,"6,227.33","6,235.92","6,238.25","6,218.33",4.77M,-0.12%
20-Dec-16,"6,234.75","6,249.89","6,250.57","6,222.33",10.89M,-0.25%
19-Dec-16,"6,250.57","6,270.12","6,271.92","6,249.22",9.96M,-0.29%
16-Dec-16,"6,268.61","6,285.22","6,289.30","6,266.14",20.16M,-0.27%
15-Dec-16,"6,285.53","6,299.44","6,299.54","6,280.34",12.67M,-0.21%
14-Dec-16,"6,299.01","6,324.71","6,329.65","6,292.97",24.68M,-0.40%
9-Dec-16,"6,324.10","6,338.93","6,347.39","6,324.10",11.95M,-0.22%
8-Dec-16,"6,337.82","6,315.36","6,343.72","6,315.06",160.75M,0.17%
7-Dec-16,"6,327.30","6,351.12","6,352.41","6,319.47",27.36M,-0.36%
6-Dec-16,"6,350.40","6,369.05","6,373.59","6,349.78",8.19M,-0.28%
5-Dec-16,"6,368.12","6,325.51","6,372.24","6,325.39",13.88M,0.67%
2-Dec-16,"6,325.57","6,312.01","6,331.21","6,309.04",9.79M,0.26%
1-Dec-16,"6,309.04","6,249.73","6,318.22","6,241.10",16.37M,1.09%
30-Nov-16,"6,241.10","6,233.42","6,271.16","6,231.87",17.14M,0.15%
29-Nov-16,"6,231.87","6,238.72","6,245.46","6,231.87",20.05M,-0.11%
28-Nov-16,"6,238.87","6,254.15","6,257.37","6,238.87",9.34M,-0.21%
25-Nov-16,"6,252.12","6,254.04","6,266.92","6,242.93",5.39M,-0.02%
24-Nov-16,"6,253.28","6,242.15","6,265.18","6,239.27",12.19M,0.17%
23-Nov-16,"6,242.68","6,257.32","6,274.55","6,242.68",10.61M,-0.21%
22-Nov-16,"6,255.98","6,275.14","6,275.26","6,249.71",16.58M,-0.31%
21-Nov-16,"6,275.26","6,324.05","6,327.97","6,274.46",12.32M,-0.80%
18-Nov-16,"6,326.11","6,342.96","6,353.13","6,326.11",13.59M,-0.29%
17-Nov-16,"6,344.28","6,348.72","6,360.40","6,341.00",6.90M,-0.07%
16-Nov-16,"6,349.03","6,407.96","6,408.76","6,349.03",39.29M,-0.89%
15-Nov-16,"6,406.16","6,415.37","6,423.29","6,396.04",6.24M,-0.15%
11-Nov-16,"6,415.59","6,420.60","6,435.05","6,415.59",3.90M,-0.08%
10-Nov-16,"6,420.78","6,417.64","6,428.00","6,417.02",12.91M,0.05%
9-Nov-16,"6,417.55","6,440.64","6,441.60","6,414.17",63.43M,-0.33%
8-Nov-16,"6,439.06","6,445.54","6,446.84","6,435.42",6.43M,-0.09%
7-Nov-16,"6,444.97","6,436.41","6,458.02","6,435.17",7.97M,0.04%
4-Nov-16,"6,442.09","6,429.87","6,443.58","6,425.49",7.32M,0.00%
3-Nov-16,"6,442.09","6,429.87","6,443.58","6,425.49",9.04M,0.20%
2-Nov-16,"6,429.04","6,399.68","6,434.62","6,395.07",8.70M,0.45%
1-Nov-16,"6,400.17","6,409.19","6,419.30","6,397.44",7.33M,-0.14%
31-Oct-16,"6,409.23","6,425.63","6,430.63","6,403.44",17.97M,-0.24%
28-Oct-16,"6,424.85","6,439.04","6,441.58","6,420.78",10.78M,-0.21%
27-Oct-16,"6,438.50","6,435.89","6,442.48","6,424.49",8.76M,0.06%
26-Oct-16,"6,434.89","6,436.53","6,438.74","6,426.42",10.36M,-0.03%
25-Oct-16,"6,436.97","6,417.74","6,441.38","6,417.74",14.01M,0.29%
24-Oct-16,"6,418.34","6,449.64","6,449.89","6,418.34",10.95M,-0.45%
21-Oct-16,"6,447.53","6,442.94","6,453.28","6,440.64",112.83M,0.08%
20-Oct-16,"6,442.36","6,444.36","6,453.36","6,440.85",9.43M,-0.03%
19-Oct-16,"6,444.39","6,443.17","6,462.01","6,441.50",16.00M,0.02%
18-Oct-16,"6,442.87","6,452.36","6,469.75","6,441.34",11.49M,-0.15%
17-Oct-16,"6,452.69","6,482.38","6,482.54","6,450.87",23.69M,-0.46%
14-Oct-16,"6,482.54","6,489.52","6,494.79","6,482.54",11.62M,-0.07%
13-Oct-16,"6,487.13","6,505.63","6,514.94","6,484.78",11.67M,-0.35%
12-Oct-16,"6,510.18","6,537.97","6,545.64","6,508.29",16.22M,-0.43%
11-Oct-16,"6,538.28","6,561.74","6,563.05","6,538.28",17.01M,-0.37%
10-Oct-16,"6,562.50","6,581.69","6,585.31","6,561.06",21.63M,-0.30%
7-Oct-16,"6,582.34","6,568.24","6,591.96","6,566.96",13.91M,0.23%
6-Oct-16,"6,566.96","6,580.17","6,584.67","6,561.19",16.96M,-0.19%
5-Oct-16,"6,579.78","6,593.40","6,608.15","6,570.43",43.52M,-0.18%
4-Oct-16,"6,591.41","6,575.99","6,595.21","6,574.39",42.19M,0.26%
3-Oct-16,"6,574.39","6,535.12","6,580.66","6,534.77",37.91M,0.61%
30-Sep-16,"6,534.77","6,529.33","6,553.57","6,528.30",70.08M,0.10%
29-Sep-16,"6,528.30","6,517.20","6,534.51","6,512.32",25.88M,0.25%
28-Sep-16,"6,512.32","6,483.70","6,521.56","6,483.29",24.85M,0.45%
27-Sep-16,"6,483.29","6,479.80","6,491.61","6,474.87",47.26M,0.07%
26-Sep-16,"6,478.94","6,477.87","6,488.13","6,474.04",40.01M,0.00%
23-Sep-16,"6,479.21","6,465.04","6,483.92","6,464.41",79.07M,0.22%
22-Sep-16,"6,464.94","6,454.36","6,474.08","6,451.61",41.76M,0.21%
21-Sep-16,"6,451.61","6,430.56","6,458.16","6,429.94",34.17M,0.34%
20-Sep-16,"6,429.94","6,450.97","6,453.43","6,425.78",34.20M,-0.32%
19-Sep-16,"6,450.44","6,473.33","6,477.39","6,449.47",50.19M,-0.34%
15-Sep-16,"6,472.47","6,492.94","6,492.97","6,467.46",23.71M,-0.31%
14-Sep-16,"6,492.74","6,508.77","6,514.57","6,483.40",29.49M,-0.24%
13-Sep-16,"6,508.09","6,494.49","6,520.54","6,487.84",20.33M,0.20%
9-Sep-16,"6,494.86","6,502.39","6,513.16","6,485.73",20.08M,-0.11%
8-Sep-16,"6,501.89","6,510.36","6,517.75","6,501.89",20.76M,-0.09%
7-Sep-16,"6,507.98","6,518.68","6,534.42","6,507.98",26.26M,-0.25%
6-Sep-16,"6,524.46","6,523.80","6,528.89","6,511.27",18.27M,0.02%
5-Sep-16,"6,523.47","6,540.35","6,540.40","6,517.35",17.73M,-0.24%
2-Sep-16,"6,539.09","6,542.69","6,547.84","6,539.03",88.70M,-0.02%
